danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.55,0.489,2,-9.749,1,0.0266,0.327,0,0.19,0.859,104.707,audio_features,2SEEbloFBAs8msytDCjEAW,spotify:track:2SEEbloFBAs8msytDCjEAW,https://api.spotify.com/v1/tracks/2SEEbloFBAs8msytDCjEAW,https://api.spotify.com/v1/audio-analysis/2SEEbloFBAs8msytDCjEAW,198400,4
0.611,0.489,0,-6.771,1,0.0343,0.4,0,0.117,0.267,78.145,audio_features,4uzUuDjoufcBXYZ27CsLIF,spotify:track:4uzUuDjoufcBXYZ27CsLIF,https://api.spotify.com/v1/tracks/4uzUuDjoufcBXYZ27CsLIF,https://api.spotify.com/v1/audio-analysis/4uzUuDjoufcBXYZ27CsLIF,232200,4
0.662,0.489,7,-8.261,1,0.0389,0.158,0,0.156,0.227,126.942,audio_features,5EF9QBc4KxWjdTZov6QYbW,spotify:track:5EF9QBc4KxWjdTZov6QYbW,https://api.spotify.com/v1/tracks/5EF9QBc4KxWjdTZov6QYbW,https://api.spotify.com/v1/audio-analysis/5EF9QBc4KxWjdTZov6QYbW,194890,4
0.834,0.489,9,-11.234,1,0.46,0.504,0,0.0841,0.325,154.104,audio_features,2N47hXMrPXm5HmQkTEuRBQ,spotify:track:2N47hXMrPXm5HmQkTEuRBQ,https://api.spotify.com/v1/tracks/2N47hXMrPXm5HmQkTEuRBQ,https://api.spotify.com/v1/audio-analysis/2N47hXMrPXm5HmQkTEuRBQ,102857,4
0.311,0.489,1,-6.216,1,0.038,0.572,0,0.157,0.489,148.612,audio_features,5IOHzpuDCzxzAPxGO6SbjU,spotify:track:5IOHzpuDCzxzAPxGO6SbjU,https://api.spotify.com/v1/tracks/5IOHzpuDCzxzAPxGO6SbjU,https://api.spotify.com/v1/audio-analysis/5IOHzpuDCzxzAPxGO6SbjU,210520,3
0.578,0.489,10,-13.225,1,0.0329,0.00765,0.945,0.0849,0.437,80.002,audio_features,4zszFZiaOtJ3pYboOO1e5G,spotify:track:4zszFZiaOtJ3pYboOO1e5G,https://api.spotify.com/v1/tracks/4zszFZiaOtJ3pYboOO1e5G,https://api.spotify.com/v1/audio-analysis/4zszFZiaOtJ3pYboOO1e5G,234057,4
0.578,0.489,10,-13.225,1,0.0329,0.00765,0.945,0.0849,0.437,80.002,audio_features,7ucWLO2FFk8eNNvC1bHIgl,spotify:track:7ucWLO2FFk8eNNvC1bHIgl,https://api.spotify.com/v1/tracks/7ucWLO2FFk8eNNvC1bHIgl,https://api.spotify.com/v1/audio-analysis/7ucWLO2FFk8eNNvC1bHIgl,234057,4
0.662,0.489,7,-8.261,1,0.0389,0.158,0,0.156,0.227,126.942,audio_features,28kMeAi685fMxI4DccODbR,spotify:track:28kMeAi685fMxI4DccODbR,https://api.spotify.com/v1/tracks/28kMeAi685fMxI4DccODbR,https://api.spotify.com/v1/audio-analysis/28kMeAi685fMxI4DccODbR,194890,4
0.818,0.489,0,-8.743,1,0.236,0.0595,0.0149,0.0942,0.39,100.544,audio_features,3wXhZx7pwWrSvNBiz7B2Ab,spotify:track:3wXhZx7pwWrSvNBiz7B2Ab,https://api.spotify.com/v1/tracks/3wXhZx7pwWrSvNBiz7B2Ab,https://api.spotify.com/v1/audio-analysis/3wXhZx7pwWrSvNBiz7B2Ab,110061,4
0.509,0.489,2,-16.797,1,0.913,0.983,0.000459,0.215,0.329,81.951,audio_features,2enhlTzRKjWJg6p21e6SH2,spotify:track:2enhlTzRKjWJg6p21e6SH2,https://api.spotify.com/v1/tracks/2enhlTzRKjWJg6p21e6SH2,https://api.spotify.com/v1/audio-analysis/2enhlTzRKjWJg6p21e6SH2,287453,4
0.598,0.489,4,-5.772,1,0.0287,0.831,0,0.11,0.301,89.92,audio_features,5yzsPPw6atZ6bXWMjypAwA,spotify:track:5yzsPPw6atZ6bXWMjypAwA,https://api.spotify.com/v1/tracks/5yzsPPw6atZ6bXWMjypAwA,https://api.spotify.com/v1/audio-analysis/5yzsPPw6atZ6bXWMjypAwA,270667,4
0.532,0.489,2,-7.986,1,0.206,0.527,1.50E-05,0.115,0.591,158.336,audio_features,1XBM359dPo0MMzYpv3zYOB,spotify:track:1XBM359dPo0MMzYpv3zYOB,https://api.spotify.com/v1/tracks/1XBM359dPo0MMzYpv3zYOB,https://api.spotify.com/v1/audio-analysis/1XBM359dPo0MMzYpv3zYOB,176000,4
0.592,0.489,10,-10.391,1,0.0315,0.15,0.000164,0.357,0.885,181.924,audio_features,1p7NyKY2rUj5drmx46rDho,spotify:track:1p7NyKY2rUj5drmx46rDho,https://api.spotify.com/v1/tracks/1p7NyKY2rUj5drmx46rDho,https://api.spotify.com/v1/audio-analysis/1p7NyKY2rUj5drmx46rDho,185133,4
0.487,0.603,6,-9.5,0,0.0332,0.02,0.00417,0.157,0.154,89.052,audio_features,5oZFsyyhLm0n0TLHJR4S6l,spotify:track:5oZFsyyhLm0n0TLHJR4S6l,https://api.spotify.com/v1/tracks/5oZFsyyhLm0n0TLHJR4S6l,https://api.spotify.com/v1/audio-analysis/5oZFsyyhLm0n0TLHJR4S6l,233692,4
0.801,0.603,0,-7.052,1,0.336,0.226,0,0.221,0.502,133.994,audio_features,5wp2Rumdkg0EPpHJxYqiUC,spotify:track:5wp2Rumdkg0EPpHJxYqiUC,https://api.spotify.com/v1/tracks/5wp2Rumdkg0EPpHJxYqiUC,https://api.spotify.com/v1/audio-analysis/5wp2Rumdkg0EPpHJxYqiUC,188212,4
0.399,0.603,5,-4.137,1,0.0294,0.597,0,0.104,0.646,134.937,audio_features,27QHu7pD716j5ZKnXIjZpe,spotify:track:27QHu7pD716j5ZKnXIjZpe,https://api.spotify.com/v1/tracks/27QHu7pD716j5ZKnXIjZpe,https://api.spotify.com/v1/audio-analysis/27QHu7pD716j5ZKnXIjZpe,199500,4
0.447,0.603,5,-10.418,1,0.0371,0.217,1.67E-06,0.118,0.464,184.874,audio_features,3xn9qlZAIDJ2As1bB0QGtC,spotify:track:3xn9qlZAIDJ2As1bB0QGtC,https://api.spotify.com/v1/tracks/3xn9qlZAIDJ2As1bB0QGtC,https://api.spotify.com/v1/audio-analysis/3xn9qlZAIDJ2As1bB0QGtC,227760,3
0.541,0.603,1,-5.106,1,0.0352,0.206,0,0.0923,0.747,172.009,audio_features,6Hj7eaaRYM24XKnnqFGJdL,spotify:track:6Hj7eaaRYM24XKnnqFGJdL,https://api.spotify.com/v1/tracks/6Hj7eaaRYM24XKnnqFGJdL,https://api.spotify.com/v1/audio-analysis/6Hj7eaaRYM24XKnnqFGJdL,172027,4
0.694,0.603,11,-5.618,1,0.0288,0.0759,8.50E-06,0.131,0.487,121.917,audio_features,3GzY8BeTwtgsnWWQodSWpb,spotify:track:3GzY8BeTwtgsnWWQodSWpb,https://api.spotify.com/v1/tracks/3GzY8BeTwtgsnWWQodSWpb,https://api.spotify.com/v1/audio-analysis/3GzY8BeTwtgsnWWQodSWpb,191721,4
0.712,0.603,9,-10.436,1,0.0311,0.0442,0.00603,0.105,0.314,115.007,audio_features,4MwTMYznQHVELZuLCrG9zD,spotify:track:4MwTMYznQHVELZuLCrG9zD,https://api.spotify.com/v1/tracks/4MwTMYznQHVELZuLCrG9zD,https://api.spotify.com/v1/audio-analysis/4MwTMYznQHVELZuLCrG9zD,223817,4
0.399,0.603,5,-4.137,1,0.0294,0.597,0,0.104,0.645,134.937,audio_features,2BdiVy5MUuoHCDDmGQcyLi,spotify:track:2BdiVy5MUuoHCDDmGQcyLi,https://api.spotify.com/v1/tracks/2BdiVy5MUuoHCDDmGQcyLi,https://api.spotify.com/v1/audio-analysis/2BdiVy5MUuoHCDDmGQcyLi,199500,4
0.398,0.603,10,-9.425,1,0.0388,0.0764,0.108,0.175,0.178,134.902,audio_features,0Us2rxNdqBbV0rzo1AmCMc,spotify:track:0Us2rxNdqBbV0rzo1AmCMc,https://api.spotify.com/v1/tracks/0Us2rxNdqBbV0rzo1AmCMc,https://api.spotify.com/v1/audio-analysis/0Us2rxNdqBbV0rzo1AmCMc,220600,3
0.659,0.603,11,-5.976,1,0.308,0.183,0,0.0995,0.709,90.802,audio_features,0thwI8ArDshnEr6qgcYILg,spotify:track:0thwI8ArDshnEr6qgcYILg,https://api.spotify.com/v1/tracks/0thwI8ArDshnEr6qgcYILg,https://api.spotify.com/v1/audio-analysis/0thwI8ArDshnEr6qgcYILg,166154,4
0.694,0.603,11,-5.618,1,0.0288,0.0759,8.50E-06,0.131,0.487,121.917,audio_features,1peqdNoVwSXYoeyASsXC0o,spotify:track:1peqdNoVwSXYoeyASsXC0o,https://api.spotify.com/v1/tracks/1peqdNoVwSXYoeyASsXC0o,https://api.spotify.com/v1/audio-analysis/1peqdNoVwSXYoeyASsXC0o,191721,4
0.607,0.728,11,-6.408,0,0.0417,0.000173,5.33E-06,0.0572,0.719,133.049,audio_features,6EbZdKWZXbdtzFlEQSQsQT,spotify:track:6EbZdKWZXbdtzFlEQSQsQT,https://api.spotify.com/v1/tracks/6EbZdKWZXbdtzFlEQSQsQT,https://api.spotify.com/v1/audio-analysis/6EbZdKWZXbdtzFlEQSQsQT,127450,4
0.739,0.728,8,-6.567,0,0.224,0.074,0,0.0723,0.644,93.991,audio_features,0I8pNs2HyOUvZdoTKip4S8,spotify:track:0I8pNs2HyOUvZdoTKip4S8,https://api.spotify.com/v1/tracks/0I8pNs2HyOUvZdoTKip4S8,https://api.spotify.com/v1/audio-analysis/0I8pNs2HyOUvZdoTKip4S8,255320,4
0.838,0.728,2,-7.542,0,0.0423,0.369,0.00138,0.141,0.948,94.483,audio_features,1n0RUXbaFhaZplmNL5tzfs,spotify:track:1n0RUXbaFhaZplmNL5tzfs,https://api.spotify.com/v1/tracks/1n0RUXbaFhaZplmNL5tzfs,https://api.spotify.com/v1/audio-analysis/1n0RUXbaFhaZplmNL5tzfs,267293,4
0.659,0.728,8,-5.007,0,0.0541,0.00221,0,0.251,0.683,78.027,audio_features,2THF5ECxAXorWXyTHx4Xvn,spotify:track:2THF5ECxAXorWXyTHx4Xvn,https://api.spotify.com/v1/tracks/2THF5ECxAXorWXyTHx4Xvn,https://api.spotify.com/v1/audio-analysis/2THF5ECxAXorWXyTHx4Xvn,190773,4
0.787,0.728,11,-5.715,0,0.0886,0.0434,0.626,0.0672,0.609,130.014,audio_features,7rZiPOPKHZLjPi9u2N6NTB,spotify:track:7rZiPOPKHZLjPi9u2N6NTB,https://api.spotify.com/v1/tracks/7rZiPOPKHZLjPi9u2N6NTB,https://api.spotify.com/v1/audio-analysis/7rZiPOPKHZLjPi9u2N6NTB,271385,4
0.659,0.728,8,-5.007,0,0.0541,0.00221,0,0.251,0.683,78.027,audio_features,6eAnWf8yT7GLnUvaT0oyKN,spotify:track:6eAnWf8yT7GLnUvaT0oyKN,https://api.spotify.com/v1/tracks/6eAnWf8yT7GLnUvaT0oyKN,https://api.spotify.com/v1/audio-analysis/6eAnWf8yT7GLnUvaT0oyKN,190773,4
0.637,0.728,10,-7.749,0,0.054,0.00244,0.00108,0.153,0.423,163.03,audio_features,2oKWXGs4eWFHR7jIGJVx0k,spotify:track:2oKWXGs4eWFHR7jIGJVx0k,https://api.spotify.com/v1/tracks/2oKWXGs4eWFHR7jIGJVx0k,https://api.spotify.com/v1/audio-analysis/2oKWXGs4eWFHR7jIGJVx0k,200620,4
0.391,0.728,5,-5.012,0,0.13,0.656,0,0.321,0.479,182.105,audio_features,1NjhTlvY1BOhSnqlw4tKrr,spotify:track:1NjhTlvY1BOhSnqlw4tKrr,https://api.spotify.com/v1/tracks/1NjhTlvY1BOhSnqlw4tKrr,https://api.spotify.com/v1/audio-analysis/1NjhTlvY1BOhSnqlw4tKrr,287513,4
0.241,0.728,2,-4.362,1,0.0335,0.00132,5.62E-05,0.219,0.256,96.697,audio_features,0SGUvF4f4kk68EUOTlufGE,spotify:track:0SGUvF4f4kk68EUOTlufGE,https://api.spotify.com/v1/tracks/0SGUvF4f4kk68EUOTlufGE,https://api.spotify.com/v1/audio-analysis/0SGUvF4f4kk68EUOTlufGE,124865,4
0.711,0.728,6,-7.161,1,0.351,0.307,0,0.348,0.625,94.043,audio_features,37UH7i2Sb8PjRy5H2cae8t,spotify:track:37UH7i2Sb8PjRy5H2cae8t,https://api.spotify.com/v1/tracks/37UH7i2Sb8PjRy5H2cae8t,https://api.spotify.com/v1/audio-analysis/37UH7i2Sb8PjRy5H2cae8t,236901,4
0.547,0.728,5,-5.318,1,0.0339,0.13,0,0.219,0.49,146.877,audio_features,3KrfUt1cYSbkBpstlITPkp,spotify:track:3KrfUt1cYSbkBpstlITPkp,https://api.spotify.com/v1/tracks/3KrfUt1cYSbkBpstlITPkp,https://api.spotify.com/v1/audio-analysis/3KrfUt1cYSbkBpstlITPkp,188200,4
0.671,0.728,7,-4.157,1,0.0317,0.0742,0,0.0986,0.443,101.952,audio_features,6GjuqRmheKk6AyOIG3iGTO,spotify:track:6GjuqRmheKk6AyOIG3iGTO,https://api.spotify.com/v1/tracks/6GjuqRmheKk6AyOIG3iGTO,https://api.spotify.com/v1/audio-analysis/6GjuqRmheKk6AyOIG3iGTO,172600,4
0.641,0.728,1,-6.478,1,0.457,0.242,0,0.111,0.682,170.05,audio_features,5xk8Bmpvkp0U2ZdMv7h1KX,spotify:track:5xk8Bmpvkp0U2ZdMv7h1KX,https://api.spotify.com/v1/tracks/5xk8Bmpvkp0U2ZdMv7h1KX,https://api.spotify.com/v1/audio-analysis/5xk8Bmpvkp0U2ZdMv7h1KX,237871,4
0.706,0.728,7,-3.602,1,0.0852,0.123,0,0.185,0.851,121.017,audio_features,5vTPxzm4h2bY9rYyVrGEU5,spotify:track:5vTPxzm4h2bY9rYyVrGEU5,https://api.spotify.com/v1/tracks/5vTPxzm4h2bY9rYyVrGEU5,https://api.spotify.com/v1/audio-analysis/5vTPxzm4h2bY9rYyVrGEU5,201600,4
0.609,0.728,3,-6.179,1,0.0284,0.395,3.12E-06,0.184,0.902,90.018,audio_features,0eeNrKcCy3S02Jd6zKuL38,spotify:track:0eeNrKcCy3S02Jd6zKuL38,https://api.spotify.com/v1/tracks/0eeNrKcCy3S02Jd6zKuL38,https://api.spotify.com/v1/audio-analysis/0eeNrKcCy3S02Jd6zKuL38,149467,4
0.781,0.853,5,-6.127,0,0.137,0.151,0,0.299,0.595,112.018,audio_features,5ekIi9OyYFUYWDTQ7daHBj,spotify:track:5ekIi9OyYFUYWDTQ7daHBj,https://api.spotify.com/v1/tracks/5ekIi9OyYFUYWDTQ7daHBj,https://api.spotify.com/v1/audio-analysis/5ekIi9OyYFUYWDTQ7daHBj,200893,4
0.408,0.853,4,-8.386,0,0.383,0.431,0.00695,0.125,0.222,129.831,audio_features,6NGf9VrADn2zR0a8rhqbgR,spotify:track:6NGf9VrADn2zR0a8rhqbgR,https://api.spotify.com/v1/tracks/6NGf9VrADn2zR0a8rhqbgR,https://api.spotify.com/v1/audio-analysis/6NGf9VrADn2zR0a8rhqbgR,169853,4
0.404,0.853,1,-15.694,1,0.0391,0.0187,0.976,0.102,0.209,150.05,audio_features,5yNb0NDX85Gpjs63qJ2f25,spotify:track:5yNb0NDX85Gpjs63qJ2f25,https://api.spotify.com/v1/tracks/5yNb0NDX85Gpjs63qJ2f25,https://api.spotify.com/v1/audio-analysis/5yNb0NDX85Gpjs63qJ2f25,165216,4
0.808,0.853,0,-6.007,1,0.0741,0.654,7.32E-06,0.124,0.413,102.028,audio_features,0Z3Kgg4VA7kTJA1NqojLAu,spotify:track:0Z3Kgg4VA7kTJA1NqojLAu,https://api.spotify.com/v1/tracks/0Z3Kgg4VA7kTJA1NqojLAu,https://api.spotify.com/v1/audio-analysis/0Z3Kgg4VA7kTJA1NqojLAu,155294,4
0.736,0.853,8,-3.91,1,0.304,0.0706,0,0.0719,0.433,90.929,audio_features,2Wx6KzM1wxZpzcTSvvBmUs,spotify:track:2Wx6KzM1wxZpzcTSvvBmUs,https://api.spotify.com/v1/tracks/2Wx6KzM1wxZpzcTSvvBmUs,https://api.spotify.com/v1/audio-analysis/2Wx6KzM1wxZpzcTSvvBmUs,247680,4
0.693,0.853,8,-3.886,1,0.304,0.0626,0,0.08,0.434,90.901,audio_features,4zB5nZd4LOKVHtZngXFN9D,spotify:track:4zB5nZd4LOKVHtZngXFN9D,https://api.spotify.com/v1/tracks/4zB5nZd4LOKVHtZngXFN9D,https://api.spotify.com/v1/audio-analysis/4zB5nZd4LOKVHtZngXFN9D,247587,4
0.567,0.853,0,-8.023,1,0.0368,0.453,0.779,0.259,0.738,154.47,audio_features,7zIV77DLtT2LAZfY3SPqPh,spotify:track:7zIV77DLtT2LAZfY3SPqPh,https://api.spotify.com/v1/tracks/7zIV77DLtT2LAZfY3SPqPh,https://api.spotify.com/v1/audio-analysis/7zIV77DLtT2LAZfY3SPqPh,161891,4
0.738,0.853,9,-4.901,1,0.0751,0.0101,0.00012,0.206,0.902,127.984,audio_features,4VIsrc2bekjqbOWZUcmFqQ,spotify:track:4VIsrc2bekjqbOWZUcmFqQ,https://api.spotify.com/v1/tracks/4VIsrc2bekjqbOWZUcmFqQ,https://api.spotify.com/v1/audio-analysis/4VIsrc2bekjqbOWZUcmFqQ,197333,4
0.699,0.853,11,-6.339,1,0.0354,0.00104,0.000433,0.204,0.869,126.047,audio_features,4ckhrs0xvnnEh3VYC7h239,spotify:track:4ckhrs0xvnnEh3VYC7h239,https://api.spotify.com/v1/tracks/4ckhrs0xvnnEh3VYC7h239,https://api.spotify.com/v1/audio-analysis/4ckhrs0xvnnEh3VYC7h239,249400,4
0.558,0.853,9,-3.827,1,0.037,0.024,0,0.105,0.795,145.897,audio_features,2Cmjtu8ZXmHq2EsehUeCx3,spotify:track:2Cmjtu8ZXmHq2EsehUeCx3,https://api.spotify.com/v1/tracks/2Cmjtu8ZXmHq2EsehUeCx3,https://api.spotify.com/v1/audio-analysis/2Cmjtu8ZXmHq2EsehUeCx3,186547,4
0.567,0.853,0,-8.023,1,0.0368,0.453,0.779,0.259,0.738,154.47,audio_features,1h5q6pTJfzOukwecjDNHzM,spotify:track:1h5q6pTJfzOukwecjDNHzM,https://api.spotify.com/v1/tracks/1h5q6pTJfzOukwecjDNHzM,https://api.spotify.com/v1/audio-analysis/1h5q6pTJfzOukwecjDNHzM,161891,4
0.659,0.978,5,-3.933,0,0.0427,0.534,0.0122,0.0405,0.973,174.018,audio_features,1NtLJWyxSzbu0HcKg6rCGG,spotify:track:1NtLJWyxSzbu0HcKg6rCGG,https://api.spotify.com/v1/tracks/1NtLJWyxSzbu0HcKg6rCGG,https://api.spotify.com/v1/audio-analysis/1NtLJWyxSzbu0HcKg6rCGG,141267,4
0.823,0.978,11,-6.827,0,0.062,0.0156,0.00439,0.0172,0.79,134.761,audio_features,08iEcssxfzwkkDU3Ec6rLI,spotify:track:08iEcssxfzwkkDU3Ec6rLI,https://api.spotify.com/v1/tracks/08iEcssxfzwkkDU3Ec6rLI,https://api.spotify.com/v1/audio-analysis/08iEcssxfzwkkDU3Ec6rLI,217480,4
0.509,0.978,10,-7.012,0,0.241,0.00961,0.00639,0.186,0.0349,115.984,audio_features,72TBFcuvBGiyS7fN9bFZmY,spotify:track:72TBFcuvBGiyS7fN9bFZmY,https://api.spotify.com/v1/tracks/72TBFcuvBGiyS7fN9bFZmY,https://api.spotify.com/v1/audio-analysis/72TBFcuvBGiyS7fN9bFZmY,367759,4
0.255,0.978,1,-3.386,1,0.315,0.0682,0,0.78,0.224,124.075,audio_features,0Y97Ssx1PMHCrJI3QTNMbf,spotify:track:0Y97Ssx1PMHCrJI3QTNMbf,https://api.spotify.com/v1/tracks/0Y97Ssx1PMHCrJI3QTNMbf,https://api.spotify.com/v1/audio-analysis/0Y97Ssx1PMHCrJI3QTNMbf,620673,3
0.319,0.978,7,-2.452,1,0.371,0.18,0,0.401,0.53,135.993,audio_features,1MidT4HYI1CCumV681lTcH,spotify:track:1MidT4HYI1CCumV681lTcH,https://api.spotify.com/v1/tracks/1MidT4HYI1CCumV681lTcH,https://api.spotify.com/v1/audio-analysis/1MidT4HYI1CCumV681lTcH,545010,3
0.191,0.0129,11,-27.735,1,0.0375,0.806,0.194,0.166,0.083,138.248,audio_features,3LJQs5ZqO5sPvGGeFonU8M,spotify:track:3LJQs5ZqO5sPvGGeFonU8M,https://api.spotify.com/v1/tracks/3LJQs5ZqO5sPvGGeFonU8M,https://api.spotify.com/v1/audio-analysis/3LJQs5ZqO5sPvGGeFonU8M,520560,4
0.33,0.0258,11,-30.329,1,0.0576,0.992,7.26E-05,0.0933,0.0327,89.223,audio_features,1rf7b6BEaCBXuXqxWn1Gf2,spotify:track:1rf7b6BEaCBXuXqxWn1Gf2,https://api.spotify.com/v1/tracks/1rf7b6BEaCBXuXqxWn1Gf2,https://api.spotify.com/v1/audio-analysis/1rf7b6BEaCBXuXqxWn1Gf2,155093,3
0.273,0.0258,10,-27.541,1,0.0508,0.994,0.0754,0.0922,0.097,92.75,audio_features,3CqHB6W94K8h64xipj8Ajk,spotify:track:3CqHB6W94K8h64xipj8Ajk,https://api.spotify.com/v1/tracks/3CqHB6W94K8h64xipj8Ajk,https://api.spotify.com/v1/audio-analysis/3CqHB6W94K8h64xipj8Ajk,142160,4
0.595,0.243,9,-20.38,0,0.0528,0.958,0.894,0.107,0.401,139.115,audio_features,0prSTc3fDFkua59uaxjZxw,spotify:track:0prSTc3fDFkua59uaxjZxw,https://api.spotify.com/v1/tracks/0prSTc3fDFkua59uaxjZxw,https://api.spotify.com/v1/audio-analysis/0prSTc3fDFkua59uaxjZxw,190573,4
0.717,0.243,10,-16.367,0,0.956,0.686,0,0.193,0.53,78.694,audio_features,2aw4qpPmsb5tlZbVHViKB1,spotify:track:2aw4qpPmsb5tlZbVHViKB1,https://api.spotify.com/v1/tracks/2aw4qpPmsb5tlZbVHViKB1,https://api.spotify.com/v1/audio-analysis/2aw4qpPmsb5tlZbVHViKB1,196404,4
0.672,0.243,7,-16.101,0,0.954,0.711,0,0.18,0.518,81.449,audio_features,63NXK5h9TaGeiD0kYr2aDT,spotify:track:63NXK5h9TaGeiD0kYr2aDT,https://api.spotify.com/v1/tracks/63NXK5h9TaGeiD0kYr2aDT,https://api.spotify.com/v1/audio-analysis/63NXK5h9TaGeiD0kYr2aDT,190500,4
0.526,0.243,7,-18.365,1,0.0261,0.37,0.916,0.111,0.202,140.119,audio_features,0SxEz7HMlkjyVdbG4OJjjq,spotify:track:0SxEz7HMlkjyVdbG4OJjjq,https://api.spotify.com/v1/tracks/0SxEz7HMlkjyVdbG4OJjjq,https://api.spotify.com/v1/audio-analysis/0SxEz7HMlkjyVdbG4OJjjq,174107,4
0.732,0.243,7,-16.851,1,0.052,0.982,0.902,0.146,0.564,143.971,audio_features,7drk0x1VA9kYnYiV9SJn1D,spotify:track:7drk0x1VA9kYnYiV9SJn1D,https://api.spotify.com/v1/tracks/7drk0x1VA9kYnYiV9SJn1D,https://api.spotify.com/v1/audio-analysis/7drk0x1VA9kYnYiV9SJn1D,207609,4
0.651,0.243,10,-10.561,1,0.0534,0.422,0.0495,0.129,0.204,91.699,audio_features,2GyNMiBOuppblg0K83rkC0,spotify:track:2GyNMiBOuppblg0K83rkC0,https://api.spotify.com/v1/tracks/2GyNMiBOuppblg0K83rkC0,https://api.spotify.com/v1/audio-analysis/2GyNMiBOuppblg0K83rkC0,196500,4
0.732,0.243,7,-16.851,1,0.0521,0.982,0.902,0.146,0.565,143.973,audio_features,7aQMmNLcWcvnBzMG2HwDCn,spotify:track:7aQMmNLcWcvnBzMG2HwDCn,https://api.spotify.com/v1/tracks/7aQMmNLcWcvnBzMG2HwDCn,https://api.spotify.com/v1/audio-analysis/7aQMmNLcWcvnBzMG2HwDCn,207609,4
0.4,0.243,1,-13.01,1,0.0525,0.956,0.895,0.105,0.0886,207.061,audio_features,7Fnr1mKfi4ax18JySBAbc9,spotify:track:7Fnr1mKfi4ax18JySBAbc9,https://api.spotify.com/v1/tracks/7Fnr1mKfi4ax18JySBAbc9,https://api.spotify.com/v1/audio-analysis/7Fnr1mKfi4ax18JySBAbc9,270837,4
0.322,0.243,10,-13.695,1,0.0399,0.946,0.907,0.196,0.0562,78.672,audio_features,27LjT1YrUqv63qMd1Edd5K,spotify:track:27LjT1YrUqv63qMd1Edd5K,https://api.spotify.com/v1/tracks/27LjT1YrUqv63qMd1Edd5K,https://api.spotify.com/v1/audio-analysis/27LjT1YrUqv63qMd1Edd5K,278646,4
0.234,0.243,2,-17.722,1,0.0375,0.726,0.892,0.156,0.0396,68.081,audio_features,0pVOc2iEOeXU9hyVXYePA2,spotify:track:0pVOc2iEOeXU9hyVXYePA2,https://api.spotify.com/v1/tracks/0pVOc2iEOeXU9hyVXYePA2,https://api.spotify.com/v1/audio-analysis/0pVOc2iEOeXU9hyVXYePA2,120363,4
0.593,0.243,1,-18.161,1,0.0486,0.948,0.887,0.116,0.665,150.005,audio_features,0XWVNkazhBz2ectPdV1KaQ,spotify:track:0XWVNkazhBz2ectPdV1KaQ,https://api.spotify.com/v1/tracks/0XWVNkazhBz2ectPdV1KaQ,https://api.spotify.com/v1/audio-analysis/0XWVNkazhBz2ectPdV1KaQ,217751,4
0.586,0.243,3,-12.722,1,0.0274,0.984,0.739,0.109,0.267,79.999,audio_features,6gW6Ax9CUFyVJnvKOzUXGt,spotify:track:6gW6Ax9CUFyVJnvKOzUXGt,https://api.spotify.com/v1/tracks/6gW6Ax9CUFyVJnvKOzUXGt,https://api.spotify.com/v1/audio-analysis/6gW6Ax9CUFyVJnvKOzUXGt,258000,4
0.738,0.243,2,-15.766,1,0.953,0.541,0,0.398,0.349,81.758,audio_features,6TzefkxdEgX8gFZ7PwnzRe,spotify:track:6TzefkxdEgX8gFZ7PwnzRe,https://api.spotify.com/v1/tracks/6TzefkxdEgX8gFZ7PwnzRe,https://api.spotify.com/v1/audio-analysis/6TzefkxdEgX8gFZ7PwnzRe,188320,4
0.706,0.243,11,-14.7,1,0.037,0.383,0.901,0.0979,0.524,118.029,audio_features,4oInIeOgCS7AraCgXAJky4,spotify:track:4oInIeOgCS7AraCgXAJky4,https://api.spotify.com/v1/tracks/4oInIeOgCS7AraCgXAJky4,https://api.spotify.com/v1/audio-analysis/4oInIeOgCS7AraCgXAJky4,257288,4
0.507,0.243,1,-12.685,1,0.0295,0.277,3.11E-05,0.116,0.109,120.054,audio_features,4qy6l6yWHHRXIKGdOwK4cv,spotify:track:4qy6l6yWHHRXIKGdOwK4cv,https://api.spotify.com/v1/tracks/4qy6l6yWHHRXIKGdOwK4cv,https://api.spotify.com/v1/audio-analysis/4qy6l6yWHHRXIKGdOwK4cv,310933,4
0.262,0.361,9,-13.131,0,0.0351,0.936,0.968,0.111,0.327,120.811,audio_features,1yJhG5qQDCsa1VQ7buqXRP,spotify:track:1yJhG5qQDCsa1VQ7buqXRP,https://api.spotify.com/v1/tracks/1yJhG5qQDCsa1VQ7buqXRP,https://api.spotify.com/v1/audio-analysis/1yJhG5qQDCsa1VQ7buqXRP,270331,4
0.729,0.361,9,-12.445,0,0.122,0.163,0,0.0987,0.366,102.994,audio_features,1IdMFq0XnkWPvTAr2Qvv5B,spotify:track:1IdMFq0XnkWPvTAr2Qvv5B,https://api.spotify.com/v1/tracks/1IdMFq0XnkWPvTAr2Qvv5B,https://api.spotify.com/v1/audio-analysis/1IdMFq0XnkWPvTAr2Qvv5B,130717,4
