track_name,track_id,track_number,duration_ms,album_type,artists,total_tracks,album_name,release_date,label,album_popularity,album_id,artist_id,artist_0,artist_1,artist_2,artist_3,artist_4,artist_5,artist_6,artist_7,artist_8,artist_9,artist_10,artist_11,duration_sec
Everlong,06lyDoApzjt8HJGlQ0IdbK,3,233853,album,,10,Foo Fighters String Tribute,2011-04-19 00:00:00 UTC,CC Entertainment,2,39NBmRFJBt1DpY7gDTnhSp,0UBf3C5SmZIFSfsIfsfzWH,String Tribute Players,,,,,,,,,,,,233.853
Times Like These,6UFU0dufcemUIZgQGyfiVB,8,231533,album,,10,Foo Fighters String Tribute,2011-04-19 00:00:00 UTC,CC Entertainment,0,5oEzfQ8KN4l6fmEZmiwjYC,0UBf3C5SmZIFSfsIfsfzWH,String Tribute Players,,,,,,,,,,,,231.533
The Pretender,0I8gTb3Ap0DTNYAA8dRR79,2,254133,album,,10,Foo Fighters String Tribute,2011-04-19 00:00:00 UTC,CC Entertainment,0,5oEzfQ8KN4l6fmEZmiwjYC,0UBf3C5SmZIFSfsIfsfzWH,String Tribute Players,,,,,,,,,,,,254.133
Best Of You,5GyOIBbQxq4i7FeOjgFHuC,6,252693,album,,10,Foo Fighters String Tribute,2011-04-19 00:00:00 UTC,CC Entertainment,0,5oEzfQ8KN4l6fmEZmiwjYC,0UBf3C5SmZIFSfsIfsfzWH,String Tribute Players,,,,,,,,,,,,252.693
My Hero,49nkQKcguJu2glH0YP6AtB,5,198866,album,,10,Foo Fighters String Tribute,2011-04-19 00:00:00 UTC,CC Entertainment,0,5oEzfQ8KN4l6fmEZmiwjYC,0UBf3C5SmZIFSfsIfsfzWH,String Tribute Players,,,,,,,,,,,,198.866
Everlong,5dEdxckquyiQqUUAqrZPDH,3,233853,album,,10,Foo Fighters String Tribute,2011-04-19 00:00:00 UTC,CC Entertainment,0,5oEzfQ8KN4l6fmEZmiwjYC,0UBf3C5SmZIFSfsIfsfzWH,String Tribute Players,,,,,,,,,,,,233.853
Long Road To Ruin,6b8PSmP5uekd4QiR0VyBmc,10,200533,album,,10,Foo Fighters String Tribute,2011-04-19 00:00:00 UTC,CC Entertainment,0,5oEzfQ8KN4l6fmEZmiwjYC,0UBf3C5SmZIFSfsIfsfzWH,String Tribute Players,,,,,,,,,,,,200.533
Learn To Fly,1PdsBMu4KoOi8UpD8Pyorp,4,201440,album,,10,Foo Fighters String Tribute,2011-04-19 00:00:00 UTC,CC Entertainment,0,5oEzfQ8KN4l6fmEZmiwjYC,0UBf3C5SmZIFSfsIfsfzWH,String Tribute Players,,,,,,,,,,,,201.44
Monkey Wrench,2bti16r4jDsQbBDlt8ugzr,9,238946,album,,10,Foo Fighters String Tribute,2011-04-19 00:00:00 UTC,CC Entertainment,0,5oEzfQ8KN4l6fmEZmiwjYC,0UBf3C5SmZIFSfsIfsfzWH,String Tribute Players,,,,,,,,,,,,238.946
Let It Die,6Tgo64njLHm0wAUXIyxVaG,7,258933,album,,10,Foo Fighters String Tribute,2011-04-19 00:00:00 UTC,CC Entertainment,0,5oEzfQ8KN4l6fmEZmiwjYC,0UBf3C5SmZIFSfsIfsfzWH,String Tribute Players,,,,,,,,,,,,258.933
Rope,5vU0s4PlMzEoiI9uhoZkCV,1,251000,album,,10,Foo Fighters String Tribute,2011-04-19 00:00:00 UTC,CC Entertainment,0,5oEzfQ8KN4l6fmEZmiwjYC,0UBf3C5SmZIFSfsIfsfzWH,String Tribute Players,,,,,,,,,,,,251
Illa,1wLSsqw24RIAv9bHo6t84Q,1,158117,single,,1,Illa,2023-09-29 00:00:00 UTC,Dusty Waves,4,0LaKT0asTj6x4NZr74s8lH,0UHimDJ0Xqjb8IPjtXwgRn,Antisankari,Kimi Hendrix,,,,,,,,,,,158.117
Foxy Lady - Opolopo Reimagination,2JqmU1hDkkJ0NtAbbvZMZE,1,289009,single,,1,Foxy Lady (Opolopo Reimagination),2019-10-31 00:00:00 UTC,Maristar Records,2,6TbRY4kLf73hzE914bYL8J,0UU6nu1CB307xhtSW1Z4XA,Kathy Kosins,Opolopo,,,,,,,,,,,289.009
Neon Knights,7Ivs9bWBIRSoWtc6k14GLd,7,251147,album,,10,Lullaby Versions Of Black Sabbath,2023-03-13 00:00:00 UTC,Rock the Cradle,0,0h6Krr83L4euREpl9TZiW7,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,251.147
Snowblind,5DpXqOzjUD80bbLL5tEbyu,9,240744,album,,10,Lullaby Versions Of Black Sabbath,2023-03-13 00:00:00 UTC,Rock the Cradle,0,0h6Krr83L4euREpl9TZiW7,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,240.744
Paranoid,1q8OqNTjBeJyr9H8FzCxJa,1,130774,album,,10,Lullaby Versions Of Black Sabbath,2023-03-13 00:00:00 UTC,Rock the Cradle,0,0h6Krr83L4euREpl9TZiW7,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,130.774
War Pigs,2CY5qcEJzxwrolya8cu4QY,3,200620,album,,10,Lullaby Versions Of Black Sabbath,2023-03-13 00:00:00 UTC,Rock the Cradle,0,0h6Krr83L4euREpl9TZiW7,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,200.62
Heaven And Hell,4kJad7rRp6Xui7Dc6W2v9p,6,166440,album,,10,Lullaby Versions Of Black Sabbath,2023-03-13 00:00:00 UTC,Rock the Cradle,0,0h6Krr83L4euREpl9TZiW7,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,166.44
Behind The Wall Of Sleep,6s45Py7QNq8fSVzvLjT4xY,4,123344,album,,10,Lullaby Versions Of Black Sabbath,2023-03-13 00:00:00 UTC,Rock the Cradle,0,0h6Krr83L4euREpl9TZiW7,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,123.344
Planet Caravan,2qglsHYQICxqnfOtZVr9WB,8,274924,album,,10,Lullaby Versions Of Black Sabbath,2023-03-13 00:00:00 UTC,Rock the Cradle,0,0h6Krr83L4euREpl9TZiW7,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,274.924
Iron Man,0zKrHVueDR5s1hDsGjtHle,2,148607,album,,10,Lullaby Versions Of Black Sabbath,2023-03-13 00:00:00 UTC,Rock the Cradle,0,0h6Krr83L4euREpl9TZiW7,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,148.607
Sweet Leaf,0dt4I55ORcv6cStpDBNiD1,10,187245,album,,10,Lullaby Versions Of Black Sabbath,2023-03-13 00:00:00 UTC,Rock the Cradle,0,0h6Krr83L4euREpl9TZiW7,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,187.245
Changes,5IYK3ugGAq0kr47iplty3h,5,267493,album,,10,Lullaby Versions Of Black Sabbath,2023-03-13 00:00:00 UTC,Rock the Cradle,0,0h6Krr83L4euREpl9TZiW7,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,267.493
My Hero,1yJWbHMHYn41qYn75srHrH,4,121858,album,,10,Lullaby Versions Of Foo Fighters,2022-11-11 00:00:00 UTC,Rock the Cradle,1,2jBMrJSuI7Apt7TxJmI1Ch,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,121.858
I'Ll Stick Around,5RUE7NPXVsVYt4AdfYd3J6,8,203592,album,,10,Lullaby Versions Of Foo Fighters,2022-11-11 00:00:00 UTC,Rock the Cradle,1,2jBMrJSuI7Apt7TxJmI1Ch,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,203.592
Breakout,0ajP96r20ZHphxH31fV9ZR,6,169412,album,,10,Lullaby Versions Of Foo Fighters,2022-11-11 00:00:00 UTC,Rock the Cradle,1,2jBMrJSuI7Apt7TxJmI1Ch,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,169.412
Everlong,5bh7UIbMWKEr0dOwajERBn,1,172384,album,,10,Lullaby Versions Of Foo Fighters,2022-11-11 00:00:00 UTC,Rock the Cradle,1,2jBMrJSuI7Apt7TxJmI1Ch,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,172.384
Big Me,11alY6U3HEdTAlNe955nCN,5,163468,album,,10,Lullaby Versions Of Foo Fighters,2022-11-11 00:00:00 UTC,Rock the Cradle,1,2jBMrJSuI7Apt7TxJmI1Ch,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,163.468
Up In Arms,5Uf2k6ZcgOt9JLDBIK8zuw,9,124830,album,,10,Lullaby Versions Of Foo Fighters,2022-11-11 00:00:00 UTC,Rock the Cradle,1,2jBMrJSuI7Apt7TxJmI1Ch,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,124.83
Best Of You,4u87XKRfLHjDLFQjLKOMCg,3,172391,album,,10,Lullaby Versions Of Foo Fighters,2022-11-11 00:00:00 UTC,Rock the Cradle,1,2jBMrJSuI7Apt7TxJmI1Ch,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,172.391
Walking After You,3kVGB6ftpkWLQASvzVUl5P,10,222911,album,,10,Lullaby Versions Of Foo Fighters,2022-11-11 00:00:00 UTC,Rock the Cradle,1,2jBMrJSuI7Apt7TxJmI1Ch,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,222.911
Learn To Fly,2pgu6ylHyeMnMWUpsp8Loe,2,224397,album,,10,Lullaby Versions Of Foo Fighters,2022-11-11 00:00:00 UTC,Rock the Cradle,1,2jBMrJSuI7Apt7TxJmI1Ch,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,224.397
February Stars,3FnohDSUvLyejRpWxsmsdp,7,166440,album,,10,Lullaby Versions Of Foo Fighters,2022-11-11 00:00:00 UTC,Rock the Cradle,1,2jBMrJSuI7Apt7TxJmI1Ch,0UeobiVDEhMVvaUa5fBnbT,Rock the Cradle,,,,,,,,,,,,166.44
All Good,7sP4HbQNTfnD4q2e3KVKge,1,258000,single,,6,Blac Rabbit,2017-12-22 00:00:00 UTC,How Far Music,31,04xKU1FY0ywYddJBe6N7ll,0UvgR4VckgdEkBhTOjxwCc,Blac Rabbit,,,,,,,,,,,,258
The Way The Wind Whips,4nf3NsPcr9Gy0qg9Fsiu4M,5,271428,single,,6,Blac Rabbit,2017-12-22 00:00:00 UTC,How Far Music,31,04xKU1FY0ywYddJBe6N7ll,0UvgR4VckgdEkBhTOjxwCc,Blac Rabbit,,,,,,,,,,,,271.428
I Don'T Mind If You'Re Around,5B9BdinJypKLtI49NakiLu,6,265154,single,,6,Blac Rabbit,2017-12-22 00:00:00 UTC,How Far Music,31,04xKU1FY0ywYddJBe6N7ll,0UvgR4VckgdEkBhTOjxwCc,Blac Rabbit,,,,,,,,,,,,265.154
Mindspace,0HydH7NCkS3a0mZ8PbpjYa,3,320000,single,,6,Blac Rabbit,2017-12-22 00:00:00 UTC,How Far Music,31,04xKU1FY0ywYddJBe6N7ll,0UvgR4VckgdEkBhTOjxwCc,Blac Rabbit,,,,,,,,,,,,320
Closer To The Sun,3FsjI2pr0N6ZatOggWr2Ha,4,172000,single,,6,Blac Rabbit,2017-12-22 00:00:00 UTC,How Far Music,31,04xKU1FY0ywYddJBe6N7ll,0UvgR4VckgdEkBhTOjxwCc,Blac Rabbit,,,,,,,,,,,,172
Over The Rainbow,55YTMvuiWLIXweU5DYWfeo,2,206000,single,,6,Blac Rabbit,2017-12-22 00:00:00 UTC,How Far Music,31,04xKU1FY0ywYddJBe6N7ll,0UvgR4VckgdEkBhTOjxwCc,Blac Rabbit,,,,,,,,,,,,206
Body Shine,6uXJuKT43sNY35kVeQ6YLr,2,236000,single,,2,Body Shine (Will Rees Remix),2022-11-11 00:00:00 UTC,Armada Captivating,7,6ZxJZ7dsUpB5UNS6EiE6Tw,0WMFJO6xwDCqoUOLAIFOeX,Billy Hendrix,,,,,,,,,,,,236
Body Shine - Will Rees Remix,6E8yKxRoeH4TIQhghSIFmY,1,215291,single,,2,Body Shine (Will Rees Remix),2022-11-11 00:00:00 UTC,Armada Captivating,7,6ZxJZ7dsUpB5UNS6EiE6Tw,0WMFJO6xwDCqoUOLAIFOeX,Billy Hendrix,Will Rees,,,,,,,,,,,215.291
The Egg Of Dapple,5ZJmx8WN1VkmQGzUOEZg4t,3,462910,album,,12,For Satan And Sacrifice,1995-03-03 00:00:00 UTC,Skol Records,6,3jwWp85gfANWY0shFpx3Qa,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,462.91
Disembody To The Abyss,4EAQl7OexQnjYtKnWfMJQg,8,375966,album,,12,For Satan And Sacrifice,1995-03-03 00:00:00 UTC,Skol Records,6,3jwWp85gfANWY0shFpx3Qa,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,375.966
Mion'S Hill,1Z0Ac57cJHuxAZP1pU5Uqt,7,799928,album,,12,For Satan And Sacrifice,1995-03-03 00:00:00 UTC,Skol Records,6,3jwWp85gfANWY0shFpx3Qa,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,799.928
Satan Bless You,3IpuItZr439tFuigg3wMhA,11,187389,album,,12,For Satan And Sacrifice,1995-03-03 00:00:00 UTC,Skol Records,6,3jwWp85gfANWY0shFpx3Qa,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,187.389
Witch'S Mill - Curdle The Blood,2aZMrV0WQlmbNFKutGu6Av,1,353776,album,,12,For Satan And Sacrifice,1995-03-03 00:00:00 UTC,Skol Records,6,3jwWp85gfANWY0shFpx3Qa,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,353.776
Satanic Rites - Crest Of Satan,4JL3U2g1bHlbIwmNm0gaEc,2,402521,album,,12,For Satan And Sacrifice,1995-03-03 00:00:00 UTC,Skol Records,6,3jwWp85gfANWY0shFpx3Qa,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,402.521
Gideon,5wf3dvRWNGuc2aKvzS6hHh,6,225000,album,,12,For Satan And Sacrifice,1995-03-03 00:00:00 UTC,Skol Records,6,3jwWp85gfANWY0shFpx3Qa,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,225
Unknown Massacra,1yn4JfxXdWNiR3EZwGiGnN,9,192715,album,,12,For Satan And Sacrifice,1995-03-03 00:00:00 UTC,Skol Records,6,3jwWp85gfANWY0shFpx3Qa,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,192.715
Acid Angel,6rrGIBseEyrAlv6h3lAZXE,4,188013,album,,12,For Satan And Sacrifice,1995-03-03 00:00:00 UTC,Skol Records,6,3jwWp85gfANWY0shFpx3Qa,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,188.013
Immortality Of The Soul,0GQQKWxaEc4P8NCSMXW9pp,5,398225,album,,12,For Satan And Sacrifice,1995-03-03 00:00:00 UTC,Skol Records,6,3jwWp85gfANWY0shFpx3Qa,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,398.225
Whisper Of Demon,5XgKPppNLJ1yE4UQP4F8Ap,10,242524,album,,12,For Satan And Sacrifice,1995-03-03 00:00:00 UTC,Skol Records,6,3jwWp85gfANWY0shFpx3Qa,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,242.524
Reminiscent Bells,2DSBJYKjk1SAl0fDm0C4Qq,12,157793,album,,12,For Satan And Sacrifice,1995-03-03 00:00:00 UTC,Skol Records,6,3jwWp85gfANWY0shFpx3Qa,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,157.793
Hellfire - Live,2cbdltj7X6THC59XSCRyLg,12,357826,album,,14,Live At Blokula,1995-06-01 00:00:00 UTC,Skol Records,2,53RwnA5ra3lyDAbSHv9jI0,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,357.826
Envenom Into The Witch'S Hole - Live,6rmHmvEyB2N9pmRc7qtogd,9,302185,album,,14,Live At Blokula,1995-06-01 00:00:00 UTC,Skol Records,2,53RwnA5ra3lyDAbSHv9jI0,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,302.185
The Seven Crosses Of Damnation - Live,4aJRzaNpMRg393jLhZfRhl,1,284179,album,,14,Live At Blokula,1995-06-01 00:00:00 UTC,Skol Records,2,53RwnA5ra3lyDAbSHv9jI0,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,284.179
Bird Of Ill Omen - Live,3UgzFGIcOFph3lcZcaqlqh,4,162616,album,,14,Live At Blokula,1995-06-01 00:00:00 UTC,Skol Records,2,53RwnA5ra3lyDAbSHv9jI0,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,Metalucifer,,,,,,,,,,,162.616
Ghost In The Mirror - Live,3hBasc1PnryJnMNYlCZ3UX,13,398238,album,,14,Live At Blokula,1995-06-01 00:00:00 UTC,Skol Records,2,53RwnA5ra3lyDAbSHv9jI0,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,398.238
Satan Bless You - Live,4JMhBmmsywSZJOBFNov7xx,2,224118,album,,14,Live At Blokula,1995-06-01 00:00:00 UTC,Skol Records,2,53RwnA5ra3lyDAbSHv9jI0,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,224.118
Satan Is Beautiful - Live,481LQXF2GLTu8rCu6dehm3,11,354779,album,,14,Live At Blokula,1995-06-01 00:00:00 UTC,Skol Records,2,53RwnA5ra3lyDAbSHv9jI0,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,354.779
Evoke The Evil - Live,5AsXVu6eB0u36LlfuzYzTJ,6,326544,album,,14,Live At Blokula,1995-06-01 00:00:00 UTC,Skol Records,2,53RwnA5ra3lyDAbSHv9jI0,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,326.544
Black Fire - Live,6BhZCjUk3p8Khe7NLZoXdd,14,327335,album,,14,Live At Blokula,1995-06-01 00:00:00 UTC,Skol Records,2,53RwnA5ra3lyDAbSHv9jI0,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,327.335
Disembody To The Abyss - Live,6XTJ04zhtB2FvTCeCu3loQ,10,238877,album,,14,Live At Blokula,1995-06-01 00:00:00 UTC,Skol Records,2,53RwnA5ra3lyDAbSHv9jI0,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,238.877
Possessed The Room (Dead March) - Live,15zotGIbIEk8aHXRSsj8Jc,3,576457,album,,14,Live At Blokula,1995-06-01 00:00:00 UTC,Skol Records,2,53RwnA5ra3lyDAbSHv9jI0,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,576.457
Reversed Bible - Live,76sSsYpCasiVkfR2hOxmm3,5,215272,album,,14,Live At Blokula,1995-06-01 00:00:00 UTC,Skol Records,2,53RwnA5ra3lyDAbSHv9jI0,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,215.272
Total Necro... - Live,0f6ay82SOsqCWO9ONY3yps,8,366703,album,,14,Live At Blokula,1995-06-01 00:00:00 UTC,Skol Records,2,53RwnA5ra3lyDAbSHv9jI0,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,366.703
Evil Nations - Live,5Pr2elzc6mXdRUQXZ1jtva,7,303409,album,,14,Live At Blokula,1995-06-01 00:00:00 UTC,Skol Records,2,53RwnA5ra3lyDAbSHv9jI0,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,303.409
Hellfire,4S20uUF9qVZ1Rtntyv0Apy,11,406297,album,,16,Black Up Your Soul,1994-01-07 00:00:00 UTC,Skol Records,20,765wNXVxzDaildQVa0T9Ds,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,406.297
Mion'S Hill - Temis Version,3XQKz5LNjZd28go9K8Ul9f,9,800176,album,,16,Black Up Your Soul,1994-01-07 00:00:00 UTC,Skol Records,20,765wNXVxzDaildQVa0T9Ds,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,800.176
Danse Du Sabbat,7jBtwnNVG7fDdGskioPYjY,13,106681,album,,16,Black Up Your Soul,1994-01-07 00:00:00 UTC,Skol Records,20,765wNXVxzDaildQVa0T9Ds,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,106.681
Bewitch,7bsFtkI6cUfnhXiVXHFxOY,16,90521,album,,16,Black Up Your Soul,1994-01-07 00:00:00 UTC,Skol Records,20,765wNXVxzDaildQVa0T9Ds,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,90.521
Poisonchild,3o3jKadHu2HM8PpO2gSlL5,3,246461,album,,16,Black Up Your Soul,1994-01-07 00:00:00 UTC,Skol Records,20,765wNXVxzDaildQVa0T9Ds,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,246.461
Bird Of Ill Omen,16zEKmlaWp71HCN2dmhfrG,12,167471,album,,16,Black Up Your Soul,1994-01-07 00:00:00 UTC,Skol Records,20,765wNXVxzDaildQVa0T9Ds,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,167.471
Envenom Into The Witch'S Hole,0S4psD6lRcCJSRFIwFSImv,14,293541,album,,16,Black Up Your Soul,1994-01-07 00:00:00 UTC,Skol Records,20,765wNXVxzDaildQVa0T9Ds,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,293.541
Welcome To Sabbat,09xyAaLQcdzuw82oA3GPlp,1,124961,album,,16,Black Up Your Soul,1994-01-07 00:00:00 UTC,Skol Records,20,765wNXVxzDaildQVa0T9Ds,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,124.961
Black Fire,0CnJ2gdwqkkyN3Fgj5o69x,2,256120,album,,16,Black Up Your Soul,1994-01-07 00:00:00 UTC,Skol Records,20,765wNXVxzDaildQVa0T9Ds,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,256.12
All Over The Desolate Land - Japanese Version,6h9YmWBYndshhPbUDIKbXb,7,228457,album,,16,Black Up Your Soul,1994-01-07 00:00:00 UTC,Skol Records,20,765wNXVxzDaildQVa0T9Ds,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,228.457
Black Fire - Japanese Version,4nfZjJsgETt0SwUa1lbv3k,10,253015,album,,16,Black Up Your Soul,1994-01-07 00:00:00 UTC,Skol Records,20,765wNXVxzDaildQVa0T9Ds,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,253.015
Darkness And Evil,3Gq14PjhtZrCbAMperH3cF,6,189439,album,,16,Black Up Your Soul,1994-01-07 00:00:00 UTC,Skol Records,20,765wNXVxzDaildQVa0T9Ds,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,189.439
Carcassvoice,1XeBy9EKHeecOiptfK8APx,15,261468,album,,16,Black Up Your Soul,1994-01-07 00:00:00 UTC,Skol Records,20,765wNXVxzDaildQVa0T9Ds,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,261.468
Possessed The Room,0bfhegVQWUv4IQEZ7jxmhn,5,351846,album,,16,Black Up Your Soul,1994-01-07 00:00:00 UTC,Skol Records,20,765wNXVxzDaildQVa0T9Ds,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,351.846
Satan'S Serenade,34ISVd4ZlEJCknrLhr92QJ,8,275752,album,,16,Black Up Your Soul,1994-01-07 00:00:00 UTC,Skol Records,20,765wNXVxzDaildQVa0T9Ds,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,275.752
Rage Of Mountains,4Axc7YsMd9l4x27qfleZE7,4,343592,album,,16,Black Up Your Soul,1994-01-07 00:00:00 UTC,Skol Records,20,765wNXVxzDaildQVa0T9Ds,0XyGfOxPWOpLP6t3X5EbA4,Sabbat,,,,,,,,,,,,343.592
May This Be Love,2xNU9OKBDRD3umVIf3nON0,6,231250,album,,10,Hendrix And Chill,2020-04-03 00:00:00 UTC,Yoga Beats,13,4E26fNWXeuZ27kSA4JbgqZ,0YgFSc6eJJRhhgDnTdifyt,Yoga Beats,,,,,,,,,,,,231.25
Crosstown Traffic,2PLEnu0kEOhFbnM3uMyPyV,9,175000,album,,10,Hendrix And Chill,2020-04-03 00:00:00 UTC,Yoga Beats,13,4E26fNWXeuZ27kSA4JbgqZ,0YgFSc6eJJRhhgDnTdifyt,Yoga Beats,,,,,,,,,,,,175
Castles Made Of Sand,2oGbHxNfzwQu7nk5tniBjj,1,194750,album,,10,Hendrix And Chill,2020-04-03 00:00:00 UTC,Yoga Beats,13,4E26fNWXeuZ27kSA4JbgqZ,0YgFSc6eJJRhhgDnTdifyt,Yoga Beats,,,,,,,,,,,,194.75
The Wind Cries Mary,2rVsOvcgKllGsrAMHAotmt,4,91250,album,,10,Hendrix And Chill,2020-04-03 00:00:00 UTC,Yoga Beats,13,4E26fNWXeuZ27kSA4JbgqZ,0YgFSc6eJJRhhgDnTdifyt,Yoga Beats,,,,,,,,,,,,91.25
Hey Joe,59OmKqVOMjU9kJ9YXfXUL4,3,207500,album,,10,Hendrix And Chill,2020-04-03 00:00:00 UTC,Yoga Beats,13,4E26fNWXeuZ27kSA4JbgqZ,0YgFSc6eJJRhhgDnTdifyt,Yoga Beats,,,,,,,,,,,,207.5
Little Wing,2e1wHhtXaNxC4U3SxIhBRV,2,166750,album,,10,Hendrix And Chill,2020-04-03 00:00:00 UTC,Yoga Beats,13,4E26fNWXeuZ27kSA4JbgqZ,0YgFSc6eJJRhhgDnTdifyt,Yoga Beats,,,,,,,,,,,,166.75
Voodoo Child,1Tb055GYKnw26ZMsTiNnT2,10,161500,album,,10,Hendrix And Chill,2020-04-03 00:00:00 UTC,Yoga Beats,13,4E26fNWXeuZ27kSA4JbgqZ,0YgFSc6eJJRhhgDnTdifyt,Yoga Beats,,,,,,,,,,,,161.5
Purple Haze,6tNdUYhXlnfUXLouddBgtQ,5,142250,album,,10,Hendrix And Chill,2020-04-03 00:00:00 UTC,Yoga Beats,13,4E26fNWXeuZ27kSA4JbgqZ,0YgFSc6eJJRhhgDnTdifyt,Yoga Beats,,,,,,,,,,,,142.25
Pali Gap,2QKetgS2zHHrjWaZHlcrnW,8,192000,album,,10,Hendrix And Chill,2020-04-03 00:00:00 UTC,Yoga Beats,13,4E26fNWXeuZ27kSA4JbgqZ,0YgFSc6eJJRhhgDnTdifyt,Yoga Beats,,,,,,,,,,,,192
All Along The Watchtower,0nGXwp9sjWIH7vLstlLpTd,7,162000,album,,10,Hendrix And Chill,2020-04-03 00:00:00 UTC,Yoga Beats,13,4E26fNWXeuZ27kSA4JbgqZ,0YgFSc6eJJRhhgDnTdifyt,Yoga Beats,,,,,,,,,,,,162
Wastelands (Instrumental Version),7okjIuLu6N16QeMalcctBj,2,191634,single,,2,A Tribute To Linkin Park'S Wastelands,2014-06-06 00:00:00 UTC,VoiceExpress,0,0frquo95LZvnvZnAly6ys5,0YmUxMAKg83hAeu94a59wP,2014 Chart Mogul,,,,,,,,,,,,191.634
